商品ID,商品名称,规格,upc码,折扣价,原价,skuid
20320041598,康师傅 3+2清新柠檬味苏打夹心饼干 125g_袋,125g*1袋,6919892633309,7.74,8.8,35109670425
20427116738,乐口香 麻辣酒鬼花生 168g_袋,168g*1袋,6942071500420,7.74,8.8,35460026523
20317987927,旺旺 大米饼 135g_袋,135g*1袋,6920616313186,9.5,10.8,35110536289
20318301310,怡冠园 棒棒香辣条 125g_袋,125g*1袋,6922646275076,3.96,4.5,35110617513
20318974913,格力高百奇 草莓味装饰饼干 55g_盒,55g*1盒,6901845041606,7.92,9,35111492737
20318388442,奥利奥 mini夹心小饼干原味 55g／桶,55g*1桶,6903646558741,6.6,7.5,35111074837
20319809089,洽洽 香瓜子 洽洽坚果炒货 110g／包,110g/包,6901127020046,1.97,6.8,35111671290
20319212577,卫龙 酸辣素毛肚魔芋爽 18g_袋,18g*1袋,6935284411768,1.32,1.5,35110379032
20318114339,【1条】雀巢 脆脆鲨巧克力味威化饼干 零食营养能量棒,1根,6901884278551,3.76,2,35113206574
20319138187,洽洽香瓜子葵瓜子原味恰恰原香瓜子前台接待坚果炒货休闲KTV零食 260g_袋,260克/袋,6924187821644,13.64,15.5,35109992740
20457503577,亿滋奥利奥 蓝莓味+树莓味缤纷双果味夹心饼干 97g（2包）_盒,97g*1盒,6901668005915,7.74,8.8,35536066024
20316916942,旺旺黑白配 香草味油脂型夹心饼干 60g_盒,60g*1盒,0901022336019,7.04,8,35111329049
20425979466,卫龙 香辣脆香辣豆皮 60g_袋,60g*1袋,6951592317011,7.5,7.5,35453397444
20319332373,好丽友 派巧克力味更香更浓 34gx6枚／盒,34g*6枚,6901451782986,13.02,14.8,35111073007
20319610014,康师傅3+2 香浓奶油味苏打夹心饼干 125g_袋,125g*1袋,6919892633101,7.74,8.8,35111051710
20426928691,华味亨 多味花生 208g_袋,208g*1袋,6930044167619,9.24,10.5,35455622130
20512614732,迪味臻 山椒味泡椒凤爪 35g_袋,32g*1袋,6924690501101,0.01,3.9,35653507598
20317633186,丽芝士纳宝帝 奶酪威化饼干 145g_盒,145g*1盒,8993175537469,8.62,9.8,35111734252
21722804533,迪味臻小鱼口味随机12g1袋,,,0.01,1.5,38663087741
20319053815,邬辣妈 香辣味酒鬼豆筋 70g／袋,70g*1袋,6903152018050,4.4,5,35109956788
20317591774,卫龙 香辣味风吃海带 20g_袋,20g*1袋,6935284415933,1.32,1.5,35110379348
20318346796,怡冠园 手工辣棒 116g／袋,116g*1袋,6903256426324,4.84,5.5,35111671996
20317512994,麻辣王子 微麻微辣地道辣条 110g／袋,110g*1袋,6901394631495,7.74,8.8,35112534667
20317742894,卫龙 魔芋爽麻辣素毛肚 18g_袋,18g*1袋,6935284471076,1.32,1.5,35109545505
20317943445,卫龙亲嘴烧 口味随机 2片／份,20g*1袋,6902770587870,1.88,1,35111340266
20317742700,金磨坊 香辣味鱿鱼 15克_袋,15克*1袋,6925678107155,1.67,1.9,35109781255
20317592929,卫龙 魔芋爽酸辣味素毛肚 80g_袋,80克/袋,6935284415667,4.4,5,35109742984
20318178300,口水娃 海味口水鱼麻辣味鱼干 13g_袋,13g*1袋,6935768970033,1.32,1.5,35110261111
20318542768,旺旺 雪饼含油型膨化食品 258g_袋,258g*1袋,6920616317580,20.06,22.8,35111841274
20426104369,杨生记 多味花生 120g_袋,120g*1袋,6971767635405,5.72,6.5,35454875119
20319015148,奥利奥 巧克力夹心饼干 97g／盒,97g*1盒,6903507038245,7.74,8.8,35113240138
20425972336,有友 山椒味泡凤爪 160g_袋,160g*1袋,6944978701955,13.6,16,35452904640
20319610753,卫龙WEILONG DELICIOUS 香辣味风吃海带 50g_袋,50g*1袋,6935284415568,4.4,5,35111290649
20319731747,口水娃 香辣味香脆兰花豆 75g_袋,75g*1袋,6901504617845,4.4,5,35111299183
20320080137,洽洽香瓜子葵瓜子原味恰恰原香瓜子前台接待坚果炒货休闲KTV零食 奶香味150g_袋,150克/袋,6924187828964,8.45,9.6,35110306479
20317827629,金磨坊 香辣牛肉味手撕素肉卷 20g_袋,20克/袋,6925678102686,1.32,1.5,35111483000
20318497381,好多鱼 烧烤味马铃薯膨化食品 33g_盒,33g*1盒,6920907808179,5.98,6.8,35109742548
20455796035,趣多多! 真香咖啡味曲奇饼干 85g_袋,85g*1袋,6901668936738,6.6,7.5,35535773745
20428527530,格力高Glico 葱辣味菜园小饼 80g_袋,80g*1袋,6901845043105,4.84,5.5,35458943608
20317231792,旺旺 仙贝分享包 258g_袋,258g*1袋,6920616312738,20.06,22.8,35109226892
20423478478,洽洽 香瓜子 160g_袋,160g*1袋,6924187820067,10.47,11.9,35453139129
20428098326,青云嫂 盐焗鲜汁卤花生 258g_袋,258g*1袋,6958730100252,8.36,9.5,35458719563
20317547085,口水娃 酱汁牛肉味兰花豆 86g_袋,86g*1袋,6935768921141,4.4,5,35110350772
20319179965,【麻辣王子】微麻微辣地道辣条调味面制品 73g／袋,73g*1袋,6902681035392,5.28,6,35110518433
20428927819,鸽鸽 麻辣味豆角干调味面制品 69g_袋,69g*1袋,6939721400278,4.93,5.6,35460411143
20318229901,麻辣王子 麻辣地道辣条 18g／袋 网红辣条零食小吃,微麻微辣#很麻很辣,6901642837051,1.58,1.8,35112567515
20319891672,洽洽 原香瓜子 142g／袋 休闲坚果炒货原味自然,142g*1袋,6904036514392,11.26,12.8,35112337107
20320048009,洽洽 五香味香瓜子 200g／袋,200g*1袋,6901727692193,11.35,12.9,35111900781
20318226264,好丽友蘑古力巧克力饼干盒装牛奶巧克力味休闲48g_盒,48克/盒,10108062,6.69,7.6,35111647882
20318264751,卫龙亲嘴烧 川香麻辣风味调味面制品辣片 20g_袋,20g*1袋,6935284455595,1.32,1.5,35109031589
20317673161,口水娃 油炸五香味香脆兰花豆 86g_袋,86g*1袋,6935768921134,4.4,5,35110743775
20317945335,洽洽 壳薄仁香原味香瓜子 258g／袋,258克/袋,6901010544475,16.54,18.8,35113321609
20318931709,怡冠园 素羊肉串 90g_袋,90g*1袋,6922646280032,4.84,5.5,35110177927
20426527006,华味亨 雪山楂 180g_袋,180g*1袋,6930044165462,7.48,8.5,35454649755
20318541804,金磨坊 香辣味火锅素毛肚 20g_袋,20g*1袋,6925678112821,1.67,1.9,35110419967
20317990867,波力 原味波力海苔 11.2g_袋,11.2g*1袋,6918598028143,10.38,11.8,35109477090
20317632379,奥利奥 可可脆卷草莓奶昔味威化饼干 50g_盒,50g*1盒,6901668936332,5.72,6.5,35111457458
20318382119,旺旺黑白配 焦糖奶香味注心饼干 56g_盒,56g*1盒,6921482336064,7.04,8,35110856961
20318931511,太平 海苔口味梳打饼干 100g_袋,100g*1袋,6901668200303,4.84,5.5,35109508322
20427150515,双娇 臭干子味辣片 62g_袋,62克/袋,6943345409654,3.08,3.5,35459746570
20319802931,亿滋奥利奥 奶酪味小饼干夹心饼干 55g_杯,55g*1杯,6901668938237,6.6,7.5,35112160171
20318705148,洽洽 焦糖瓜子 108g／袋,108g/1袋,6904106378282,17.86,9.5,35113320375
20318658701,邬辣妈 串香兰花干 85g_袋,85g*1袋,6936158285034,4.4,5,35109750693
20317832437,麻辣王子 地道辣条微麻微辣 18g／袋 网红平江辣条,18g*1袋,6902902737487,1.81,1.8,35112286735
20319258940,洽洽 山核桃味瓜子 108g／袋,108克,6901887343102,7.92,9,35110598655
20318821143,格力高 百醇巧克力味注心饼干 48g(两袋分装)_盒,48g*1盒,6901845040685,8.62,9.8,35110857704
20317546667,【洽洽瓜子】 新一代五香味打手瓜子 _108g_随机_袋 葵花籽,108克,,11.88,13.5,35109157805
20318023402,康师傅 乐芙球注心饼干巧克力味 50g_盒,50g*1盒,6919892441102,7.48,8.5,35109552150
20318862140,雀巢脆脆鲨 牛奶味涂层威化饼干 18.6g_袋,18.6g*1袋,6917878000879,1.76,2,35110744015
20319524944,傻二哥 四川麻辣味花生 110g_袋,110g*1袋,6933311066288,6.6,7.5,35110423109
20317715129,波力 原味海苔 4.5g_袋,4.5克/袋,6918598028198,5.98,6.8,35111575707
20458370821,嘉顿 巧克力味威化饼干 200g(4包)_袋,200g*1袋,6902227014119,11.88,13.5,35536860935
20317948169,邬辣妈 香辣脆皮 90g／袋,90克/袋,6902659056183,5.72,6.5,35111707333
20458134814,好丽友好多鱼 非油炸鲜香海苔味焙烤型马铃薯膨化食品 33g_盒,33g*1盒,6920907808032,5.28,6,35536541467
20595322901,卫龙 经典亲嘴烧经典香 散装称重 约12g_袋【口味随机】,12g*1袋,3003211056214,0.01,1.5,35813196861
20426333195,华味亨 香酥小黄鱼 86g_袋,86克/袋,6930044168456,9.68,11,35455174547
20317078423,华味亨 话梅瓜子 138g_袋,138克/袋,6930044169675,13.02,14.8,35110541457
20320005701,太平 香葱口味梳打饼干 100g／袋 低糖清淡易消化,100g*1袋,6902310241200,4.84,5.5,35109955362
20317743128,卫龙亲嘴烧 贵州糊辣椒味调味面制品 24g_袋,24g*1袋,6935284400342,1.32,1.5,35109820960
20319688051,邬辣妈 素羊肉串辣都不是事 90g／袋,90g*1袋,6903194080015,4.4,5,35112170748
20505029050,甘源 蟹黄味瓜子仁 75g＋赠12g_袋,87g*1袋,6940188812306,7.83,8.9,35641440526
20318338681,口水娃 野山椒味口水鱼 13g_袋,13g*1袋,6935768970019,1.32,1.5,35109820406
20320280839,有友 山椒味泡凤爪 210克_袋,210克*1袋,6922145801325,23.63,27.8,35111098474
20318902080,好吃点 髙纤粗粮饼 110g_袋,110g*1袋,6911988009883,4.84,5.5,35112240989
21722727834,迪味臻红皮花生咸香味180g袋,,,8.71,9.9,39150455959
20456512660,格力高百奇Pocky 蓝莓树莓味装饰饼干 55g_盒,55g*1盒,6901845043594,8.71,9.9,35534439599
20319806348,格力高 百醇牛奶味注芯饼干  醇享轻松时光  48g／盒,48g*1盒,6901582322617,8.62,9.8,35110194645
20319137072,格力高百醇 草莓香草味注心饼干 48g(两袋分装)_盒,48g*1盒,6901845041705,8.62,9.8,35109675850
20319326478,口水娃 香辣味口水鱼风味鱼制品 约12g_袋,12g*1袋,6935768970040,1.32,1.5,35110535462
20318932538,格力高百醇 红酒巧克力味注心饼干 48g(两袋分装)_盒,48g*1盒,6901845041248,8.62,9.8,35111922895
20427810528,洽洽 奶盐味打手瓜子 208g_袋,208g*1袋,6924187897113,13.9,15.8,35457709102
20317078864,奥利奥 进口可可粉迷你可可酥熔岩巧克力味注心饼干 40g_盒,40g*1盒,6901668936356,7.57,8.6,35110742944
20427169389,杨生记 秘制鸭舌 40g_袋,40g*1袋,6971767634903,17.16,19.5,35455714274
20320480095,洽洽 五香味香瓜子 308g／袋,308g*1袋,6901564039885,18.3,20.8,35113840683
20318861719,洽洽 五香味怪U味怪味蚕豆 60g_袋,60克/袋,6924187833777,4.4,5,35111411194
21722215993,迪味臻 酱香小鱼仔12g,12克,,1.58,1.8,38662228631
20316917759,格力高百奇 双重巧克力味装饰饼干 50g_盒,50g*1盒,6901845041491,7.48,8.5,35109990421
20319292009,太平 低糖奶盐味梳打饼干 100g_袋,100g*1袋,6901668200013,4.84,5.5,35111645711
20319253220,味芝元 牛肉肉串 12g_袋,12g*1袋,6936869215382,1.28,1.5,35112046370
22174017525,鸽鸽 蒜香味豆角干调味面制品 69g_袋,69g*1袋,6939721400032,4.93,5.6,40055487101
20317199879,洽洽 原味每日坚果 25克_袋,25克/袋,,6.6,7.5,35111402573
20320049244,百醇 榛仁巧克力味注心饼干 48g／盒,48g*1盒,6901817128854,8.62,9.8,35110598567
20456437345,皇冠 丹麦曲奇饼干 90g_盒,90g*1盒,8996001303702,11.35,12.9,35536890785
22675068643,迪味臻山椒猪皮90g,90克,,6.8,6.8,41504242545
20427938794,洽洽 麻辣味怪u味怪味豆 80g_袋,80g*1袋,6924187833784,4.84,5.5,35459304964
20319734525,奥利奥 日式抹茶味可可脆卷威化饼干 50g／盒,50g*1盒,6902214534965,7.04,8,35112021543
20456910902,亿滋奥利奥 爆汁草莓味迷你可可酥注心饼干 40g_盒,40g*1盒,6901668936370,7.74,8.8,35535991614
20459322548,亿滋奥利奥 生日蛋糕味夹心饼干 97g(2包升级独立装)_盒,97g*1盒,6901668005946,7.74,8.8,35536502988
20427033378,格力高 比萨味菜园小饼装饰饼干 80g_袋,80g*1袋,6901845043099,4.84,5.5,35460722091
20458885160,奥利奥 可可棒进口可可粉白巧克力味涂层威化饼干 58克(5条装)_盒,58克*1盒,6901668934383,7.74,8.8,35537970839
20318463752,格力高 百奇牛奶味装饰饼干55g／盒 乐享棒棒年身体棒棒哒,55g*1盒,6901432477108,7.48,8.5,35113328722
20459646068,嘉顿Garden 香橙味威化饼干 200克(50克4包)_袋,50克*4包,6902227015208,11.88,13.5,35540093208
20424437707,波力渔趣 海苔味鱼糜制品 40g_袋,40g*1袋,6918598120052,7.48,8.5,35454231794
20428690989,杨生记 孜然味牛肉 50g_袋,50g*1袋,6971767634958,8.62,9.8,35460965199
20319886593,奥利奥 双心脆威化香草口味威化饼干 87g_盒,87g*1盒,6901668928108,7.39,8.4,35112281880
21722572752,迪味臻 香辣小鱼12g,12克,,1.32,1.5,38662110567
20426877373,格力高 樱桃小番茄味菜园小饼装饰饼干 80g_袋,80g*1袋,6901845040944,4.84,5.5,35458436042
20319217383,有友 笋尖泡椒味 100g／袋 笋尖泡椒味优闲小零食,一份,6903471191939,7.92,9,35110355852
20319412043,波力 原味渔趣鱼糜制品 40克_袋,40克*1袋,6918598120014,7.04,8,35110861735
20317670963,好丽友好多鱼零食薯片儿童零食浓香茄汁味33g_盒,33克/盒,2920901808117,5.98,6.8,35111724760
20456704818,趣多多! 红丝绒莓果味软式小点热加工烘烤糕点 80g_袋,80g*1袋,6901668010087,6.6,7.5,35535462921
21721496862,迪味臻 麻辣小鱼12g,12克,,1.32,1.5,38660479107
20459175191,好丽友 添加黑巧克力可可派巧克力味涂饰蛋类芯饼 180g(6枚)_盒,180g*1盒,6920907801729,14.78,16.8,35539871293
20459000254,徐福记 凤梨酥 184g(内含8个独立小包)_袋,184g*1袋,6914782201156,14.78,16.8,35538042486
20458129945,格力高百奇Pocky 坚果谷物系列榛子脆巧克力味装饰饼干 48g_盒,48g*1盒,6901845045529,10.47,11.9,35536134327
20458012314,百醇 柠檬挞味注心饼干 48g_盒,48g*1盒,6901845044027,8.71,9.9,35536887302
20456592164,格力高百奇Pocky 扁桃仁脆巧克力味装饰饼干 48g(两袋分装)_盒,48g*1盒,6901845010206,10.47,11.9,35536098403
20457035378,嘉顿 椰子味0反式脂肪酸威化饼干 200g(4包)_袋,200g*1袋,6902227014409,11.88,13.5,35538286740
20318939521,【整盒】麻辣王子 麻辣辣条 长沙辣条扛把子18gx20袋／盒,18克*20袋/盒,6901317634077,33.44,38,35113604143
20319293913,邬辣妈 山椒味酒鬼鱼 45克_袋,45克*1袋,6936158283061,4.4,5,35110387571
20319523797,迪味臻火锅味辣棒102g_袋,102克/袋,6978181050135,4.84,5.5,35110612885
20459884078,康师傅 香草巧克力味3+2苏打夹心饼干 125g_袋,125g*1袋,6919892633200,7.74,8.8,35539174004
21723127994,迪味臻 手工辣丝爆辣80g,80克,,5.63,6.4,38661674579
22449890479,卫龙 香辣脆香辣豆皮 60g_袋,60g*1袋,6951592317011,5.72,6.5,40990855022
22663553538,冠生园 葱油压缩饼干 118g_袋,118g*1袋,6906337301091,6.5,6.5,41471869458
22663471059,冠生园 肉蓉压缩饼干 118g_袋,118g*1袋,6906337301114,6.5,6.5,41473210077
22664539166,冠生园 芝麻压缩饼干 118g_袋,118g*1袋,6906337301107,6.5,6.5,41473361446
20319251868,好丽友好多鱼 蜜香鸡翅味焙烤型马铃薯膨化食品 33g_盒,33g*1盒,6920907808278,6.16,7,35109908047
20319293727,奥利奥 浓郁巧克力味可可脆卷威化饼干 50g_盒,50g*1盒,6901668936271,6.6,7.5,35110742155
20457182065,法丽兹Franzzi 醇香黑巧克力味曲奇 58g_盒,58g*1盒,6947929617114,6.6,7.5,35535620310
20459203240,亿滋奥利奥 草莓味小饼干夹心饼干 55g_杯,55g*1杯,6901668054715,6.6,7.5,35536468135
20457151254,好丽友蘑古力 红豆巧克力味装饰饼干 48g_盒,48g*1盒,6920907808070,6.69,7.6,35536391774
20319966199,奥利奥 香草慕斯味可可脆卷威化饼干 50g／盒,50g*1盒,6902899025390,7.04,8,35110677808
20316917999,格力高百奇 抹茶味装饰饼干 50g_盒,50g*1盒,6901845041804,7.48,8.5,35109039987
20317318651,康师傅 脆皮甜心真好吃乐芙球牛奶味注心饼干 50g_盒,50g*1盒,6919892442109,7.48,8.5,35109551337
20317630348,强馨乐口香 奶香花生 160g_袋,160g*1袋,6942071512027,7.48,8.5,35110893303
20317351715,格力高百奇 蜜桃味装饰饼干 55g_盒,55g*1盒,6901845042764,7.48,8.5,35111852250
20425295880,洽洽 清香麻爽藤椒瓜子 108g_袋,108g*1袋,6924187872288,7.48,8.5,35453964729
20317987698,旺旺 非油炸黑米雪饼 84g_袋,84g*1袋,6909995110586,7.74,8.8,35108676261
20320042726,有友 山椒味笋尖 100g_袋,100g*1袋,6944978701245,7.74,8.8,35109351762
20319684863,奥利奥 黑巧克力味可可棒涂层威化饼干 58g_盒,58g*1盒,6901668934451,7.74,8.8,35109473701
20458441632,格力高 百醇芝士蛋糕味注心饼干 48g(两袋分装)_盒,48g*1盒,6901845041231,8.71,9.9,35534991261
20457305505,格力高百奇 水果粒粒牛奶草莓味装饰饼干45g_盒,45g*1盒,6901845041538,8.71,9.9,35535507483
20428525506,杨生记 芒果干 80g_袋,80g*1袋,6971767635030,9.24,10.5,35458184287
20426031629,金厨娘 麻辣鸭腿 100g_袋,100g*1袋,6935563600340,9.5,10.8,35456500629
20318977456,奥利奥 草莓夹心饼干 97g／盒  清甜夹心好吃不得了,97g*1盒,6903149887805,10.56,12,35110278329
20426722495,华味亨 山里头.com山楂片 165g_袋,165g*1袋,6918894612565,11.26,12.8,35453546182
