商品ID,商品名称,规格,条码,折扣价,原价,skuid
950114753372,丽芝士纳宝帝 奶酪威化饼干 145g/盒,,8993175537469,6.37,9.8,950114753372
950652788228,华味亨 山楂片 120g/袋,,6930044165592,5.72,8.8,950652788228
950661572046,洽洽 清香麻爽藤椒瓜子 108g/袋,,6924187872288,5.53,8.5,950661572046
950104449530,甘源 蟹黄味瓜子仁 40g/袋,,6940188804981,4.23,6.5,950104449530
950659944142,甘源 蟹黄味瓜子仁 75g＋赠12g/袋,,6940188812306,5.79,8.9,950659944142
949471542019,Garden嘉顿 牛奶味威化饼干 200克(50克*4包)/袋,,6902227014126,9.45,13.5,949471542019
950100237980,口水娃 香辣味口水鱼风味鱼制品 约12g/袋,,6935768970040,0.75,1.5,950100237980
949480002551,洽洽 奶盐味打手瓜子 208g/袋,,6924187897113,9.45,13.5,949480002551
950101041487,卫龙亲嘴烧 贵州糊辣椒味调味面制品 24g/袋,,6935284400342,0.75,1.5,950101041487
950132585110,邬辣妈 素羊肉串辣都不是事 90g／袋,,6903194080015,2.5,5,950132585110
950096373210,亿滋奥利奥 生日蛋糕味夹心饼干 97g(2包升级独立装)/盒,,6901668005946,5.72,8.8,950096373210
949010911867,格力高百奇Pocky 牛奶味装饰饼干 55g/盒,,6901845045079,6.44,9.9,949010911867
949025519222,格力高百奇 双重巧克力味装饰饼干 50g/盒,,6901845041491,5.53,8.5,949025519222
950114125385,奥利奥 双心脆威化香草口味威化饼干 87g/盒,,6901668928108,6.18,9.5,950114125385
950103969279,好丽友好多鱼零食薯片儿童零食浓香茄汁味33g/盒,,2920901808117,4.42,6.8,950103969279
949023835724,洽洽打手瓜子108g五香味白皮葵花籽大颗粒网红休闲零食小吃/袋,,2080159599868,9.45,13.5,949023835724
949504458545,洽洽 奶油味小而香西瓜子 180g／袋,,6901271731881,16.5,22,949504458545
949485178232,奥利奥 黑巧克力味可可棒涂层威化饼干 58g/盒,,6901668934451,5.72,8.8,949485178232
949482034555,有友 山椒味笋尖 100g/袋,,6944978701245,5.72,8.8,949482034555
950114705043,洽洽香瓜子葵瓜子原味恰恰原香瓜子前台接待坚果炒货休闲KTV零食 奶香味150g/袋,,6924187828964,6.24,9.6,950114705043
949015395866,强馨乐口香 奶香花生 160g/袋,,6942071512027,5.53,8.5,949015395866
950100781187,乐口香 麻辣酒鬼花生 168g/袋,,6942071500420,5.72,8.8,950100781187
950102105460,太平 海苔口味梳打饼干 100g/袋,,6901668200303,3.58,5.5,950102105460
949473302591,百醇 柠檬挞味注心饼干 48g/盒,,6901845044027,6.44,9.9,949473302591
950653828511,甘源 原味青豌豆 75g/袋,,6940188803588,4.55,7,950653828511
949487810613,格力高百奇 抹茶味装饰饼干 50g/盒,,6901845041804,5.53,8.5,949487810613
949508106463,洽洽 原香瓜子 142g／袋 休闲坚果炒货原味自然,,6904036514392,8.96,12.8,949508106463
949488170801,口水娃 酱汁牛肉味兰花豆 86g/袋,,6935768921141,2.5,5,949488170801
949014979668,华味亨 多味花生 208g/袋,,6930044167619,7.35,10.5,949014979668
949507594620,亿滋奥利奥 奶酪味小饼干夹心饼干 55g/杯,,6901668938237,4.88,7.5,949507594620
950673000213,邬辣妈 香辣味酒鬼鱼 45g／袋 鲜香浓郁爽口酥软,,6902943217610,3.58,5.5,950673000213
949485946546,格力高百奇 草莓味装饰饼干 55g/盒,,6901845041606,5.85,9,949485946546
950101885033,华味亨 咸干花生  210g/袋,,6930044167701,9.1,13,950101885033
949508690715,趣多多 软式甜饼精选红提口味曲奇饼干 80g／袋 嚼得到红提味,,6904090861807,4.88,7.5,949508690715
949017331720,好多鱼 烧烤味马铃薯膨化食品 33g/盒,,6920907808179,4.42,6.8,949017331720
950111357224,口水娃 烤肉味香脆兰花豆 75g/袋,,6935768921127,2.5,5,950111357224
950095481959,康师傅 香草巧克力味3+2苏打夹心饼干 125g/袋,,6919892633200,4.03,6.2,950095481959
949019875191,格力高Glico 葱辣味菜园小饼 80g/袋,,6901845043105,3.58,5.5,949019875191
949478790011,华味亨 香酥小黄鱼 86g/袋,,6930044168456,7.7,11,949478790011
949033627839,邬辣妈 香辣脆皮 90g／袋,,6902659056183,4.23,6.5,949033627839
949470902332,好丽友 添加黑巧克力可可派巧克力味涂饰蛋类芯饼 180g(6枚)/盒,,6920907801729,12.6,16.8,949470902332
950127621704,【整盒】麻辣王子 麻辣辣条 长沙辣条扛把子18gx20袋／盒,,6901317634077,30.02,38,950127621704
949504246994,好丽友 派巧克力味更香更浓 34gx6枚／盒,,6901451782986,10.36,14.8,949504246994
949031603513,好吃点 香脆腰果饼 108g／袋,,6903088419969,3.58,5.5,949031603513
950101625816,金厨娘 麻辣鸭腿 100g/袋,,6935563600340,7.56,10.8,950101625816
949046931843,洽洽 五香味香瓜子 200g／袋,,6901727692193,9.03,12.9,949046931843
949009047275,嘉顿 巧克力味威化饼干 200g(4包)/袋,,6902227014119,9.45,13.5,949009047275
949483454963,邬辣妈 蒜蓉素牛排 100g/袋,,6936158283115,2.5,5,949483454963
949029439698,黄飞红 原味花生 110g/袋,,6925843400623,6.44,9.9,949029439698
949020879169,华味亨 话梅瓜子 138g/袋,,6930044169675,10.36,14.8,949020879169
949022399540,格力高百醇 草莓香草味注心饼干 48g(两袋分装)/盒,,6901845041705,6.37,9.8,949022399540
950100625277,旺旺 非油炸黑米雪饼 84g/袋,,6909995110586,5.72,8.8,950100625277
950677616263,有友 山椒竹笋 120g／袋 休闲办公小零食,,6901839662992,3.58,5.5,950677616263
950671488513,邬辣妈 串香兰花干 85g/袋,,6936158285034,2.5,5,950671488513
949020395935,康师傅 脆皮甜心真好吃乐芙球牛奶味注心饼干 50g/盒,,6919892442109,5.53,8.5,949020395935
949023827506,奥利奥 进口可可粉迷你可可酥熔岩巧克力味注心饼干 40g/盒,,6901668936356,6.18,9.5,949023827506
950657532294,太平 芝麻味梳打发酵饼干 100g/袋,,6901668200082,3.58,5.5,950657532294
949033907384,洽洽 壳薄仁香原味香瓜子 258g／袋,,6901010544475,14.1,18.8,949033907384
949474206846,TUC闲趣 新包装鲜焙海苔味香酥薄饼 90克/袋,,6904682300172,3.58,5.5,949474206846
949011051583,格力高 百醇芝士蛋糕味注心饼干 48g(两袋分装)/盒,,6901845041231,6.44,9.9,949011051583
949487782983,好吃点 高纤蔬菜饼干 110g/袋,,6911988000163,3.58,5.5,949487782983
949509890935,奥利奥 经典原味夹心饼干 97g／盒,,6902418378297,8.4,12,949509890935
950112433392,洽洽 香瓜子葵瓜子原味恰恰原香瓜子前台接待坚果炒货休闲KTV零食 椰香瓜子 150g/袋,,6924187898547,6.24,9.6,950112433392
949008707569,嘉顿 0反式脂肪酸柠檬味威化饼干 200g(4包)/袋,,6902227014072,9.45,13.5,949008707569
949041119449,奥利奥 草莓夹心饼干 97g／盒  清甜夹心好吃不得了,,6903149887805,8.96,12.8,949041119449
950656948338,洽洽 麻辣味怪u味怪味豆 80g/袋,,6924187833784,3.58,5.5,950656948338
949017823421,好丽友好多鱼 蜜香鸡翅味焙烤型马铃薯膨化食品 33g/盒,,6920907808278,4.55,7,949017823421
949478386101,傻二哥 四川麻辣味花生 110g/袋,,6933311066288,4.23,6.5,949478386101
950653024027,华味亨 山里头.com山楂片 165g/袋,,6918894612565,8.96,12.8,950653024027
949017435528,香巴佬 特色酱卤肉制品双鸭翅根 70g/袋,,6920421054328,5.85,9,949017435528
983534418487,鸽鸽 蒜香味豆角干调味面制品 69g/袋,,6939721400032,3.64,5.6,983534418487
949009675900,法丽兹 抹茶慕斯巧克力味曲奇 58g/盒,,6947929617121,4.88,7.5,949009675900
950661496726,好丽友蘑古力巧克力饼干盒装牛奶巧克力味休闲48g/盒,,10108062,4.94,7.6,950661496726
950665952952,达利园 好吃点 香脆核桃饼 108g/袋 早餐搭配酥脆核桃粒饼干办公室下午茶休闲零食糕点,,1947999009784,3.58,5.5,950665952952
950656252907,米老头 农夫小舍花生味青稞麦棒 150g/袋,,6934364800720,5.53,8.5,950656252907
977192816980,迪味臻 香辣小鱼12g,,wm51874297715139,0.75,1.5,977192816980
950652140964,亿滋奥利奥 水晶葡萄味+水蜜桃味缤纷双果味夹心饼干 97g/盒,,6901668005939,5.72,8.8,950652140964
949028219363,格力高百奇 蜜桃味装饰饼干 55g/盒,,6901845042764,5.53,8.5,949028219363
950663992097,邬辣妈 冰糖丸子豆制品零食 85g/袋,,6936158286291,2.5,5,950663992097
949471502211,亿滋奥利奥 白桃乌龙味夹心饼干 97g(2包)/盒,,6901668927910,6.18,9.5,949471502211
975315943791,迪味臻 酱香小鱼12g,,wm27436268878454,0.75,1.5,975315943791
950691236685,洽洽 五香味香瓜子 308g／袋,,6901564039885,15.6,20.8,950691236685
950095937238,杨生记 香辣味藕片 60g/袋,,6971767634880,6,6,950095937238
949507586221,奥利奥 日式抹茶味可可脆卷威化饼干 50g／盒,,6902214534965,8,8,949507586221
950651816044,嘉顿Garden 香橙味威化饼干 200克(50克*4包)/袋,,6902227015208,13.5,13.5,950651816044
990333990649,迪味臻黑金风味辣棒102g,,wm87232896062777,5.5,5.5,990333990649
949017935681,好丽友好多鱼 蜂蜜牛奶味非油炸焙烤型马铃薯膨化食品 33g/盒,,6920907808360,7,7,949017935681
949025015283,邬辣妈 山椒味酒鬼鱼 45克/袋,,6936158283061,5,5,949025015283
950135137960,洽洽 香瓜子260g/袋*2（新老包装随机发货）,,2080563068745,31,31,950135137960
949046915550,奥利奥 香草慕斯味可可脆卷威化饼干 50g／盒,,6902899025390,8,8,949046915550
949009303129,亿滋奥利奥 爆汁蜜桃味迷你可可酥注心饼干 40g/盒,,6901668936394,9.5,9.5,949009303129
950096193056,好丽友蘑古力 红豆巧克力味装饰饼干 48g/盒,,6920907808070,7.6,7.6,950096193056
949035135034,好吃点 香脆杏仁饼 108g／袋 好吃点你就多吃点,,6904158258754,5.5,5.5,949035135034
949476210663,旺旺 雪饼含油型膨化食品 258g/袋,,6920616317580,22.8,22.8,949476210663
949011687777,金磨坊 烧烤味手撕素肉卷 20克/袋,,6925678102969,1.5,1.5,949011687777
950096061553,华味亨 东南亚芒果干 75克/袋,,6930044188355,15,15,950096061553
950685044514,有友 笋尖泡椒味 100g／袋 笋尖泡椒味优闲小零食,,6903471191939,9,9,950685044514
950096485001,华味亨 香蕉片 158g/袋,,6930044166421,15,15,950096485001
949010903259,格力高百奇 水果粒粒牛奶草莓味装饰饼干45g/盒,,6901845041538,9.9,9.9,949010903259
950115393699,金厨娘 盐焗味泡卤琵琶腿鸡腿 80g/袋,,6935563602290,7.5,7.5,950115393699
950653252310,杨生记 泡山椒味竹笋片 120g/袋,,6957897000191,6,6,950653252310
949037851426,格力高 百奇牛奶味装饰饼干55g／盒 乐享棒棒年身体棒棒哒,,6901432477108,8.5,8.5,949037851426
950110085031,华味亨西瓜子138g甘草西瓜黑瓜子炒货坚果办公室休闲小零食 /袋,,2080749911650,10.36,14.8,950110085031
950655020256,金磨坊 香辣味鱿鱼 15克/袋,,6925678107155,0.95,1.9,950655020256
949013407211,口水娃 野山椒味口水鱼 13g/袋,,6935768970019,0.75,1.5,949013407211
976545837825,迪味臻 麻辣小鱼12g,,wm37560140397625,0.75,1.5,976545837825
950095653645,嘉顿 椰子味0反式脂肪酸威化饼干 200g(4包)/袋,,6902227014409,9.45,13.5,950095653645
950663496023,旺旺黑白配 香草味油脂型夹心饼干 60g/盒,,0901022336019,5.2,8,950663496023
949475898051,千焙屋超软吐司面包105g/包,,6940260881657,5.14,7.9,949475898051
949016355097,杨生记 秘制鸭舌 40g/袋,,6971767634903,14.63,19.5,949016355097
949471462190,奥利奥 可可棒进口可可粉白巧克力味涂层威化饼干 58克(5条装)/盒,,6901668934383,5.72,8.8,949471462190
949011491668,法丽兹 香草柠檬巧克力味曲奇饼干 115g/盒,,6947929617169,7.63,10.9,949011491668
950097101497,丰熙食品法丽兹 香草柠檬巧克力味曲奇饼干 58g/盒,,6947929617107,4.88,7.5,950097101497
949497758725,怡冠园 手工辣棒 116g／袋,,6903256426324,3.58,5.5,949497758725
977188576772,迪味臻红皮花生180g,,wm21912562361641,6.44,9.9,977188576772
950660020101,怡冠园 棒棒香辣条 125g/袋,,6922646275076,2.25,4.5,950660020101
949049563192,卫龙魔芋爽 香辣素毛肚 (50+30)g/袋*2（新老包装随机发货）,,2795367946,6.5,10,949049563192
950651708969,亿滋奥利奥 爆汁草莓味迷你可可酥注心饼干 40g/盒,,6901668936370,6.18,9.5,950651708969
949026367587,杨生记 香辣味金针菇 50g/袋,,6957897000221,2.5,5,949026367587
949014539196,旺旺 雪饼非油炸含油型膨化食品 520g/袋,,6909995110326,31.52,39.9,949014539196
950102637315,怡冠园 素牛肉丸 90g/袋,,6922646280018,3.9,6,950102637315
950661972216,卫龙WEILONG DELICIOUS 香辣味风吃海带 80g/袋,,6935284415568,4.88,7.5,950661972216
950657680878,怡冠园 湘味豆筯 80g/袋,,6922646200054,2.25,4.5,950657680878
950687140392,迪味臻火锅味辣棒102g/袋,,6978181050135,3.58,5.5,950687140392
950134237537,百醇 榛仁巧克力味注心饼干 48g／盒,,6901817128854,6.37,9.8,950134237537
950102729941,怡冠园 素羊肉串 90g/袋,,6922646280032,3.58,5.5,950102729941
949498742548,奥利奥 mini夹心小饼干原味 55g／桶,,6903646558741,4.88,7.5,949498742548
949473422921,法丽兹Franzzi 醇香黑巧克力味曲奇 58g/盒,,6947929617114,4.88,7.5,949473422921
949476454077,青云嫂 盐焗鲜汁卤花生 258g/袋,,6958730100252,6.18,9.5,949476454077
975313815493,迪味臻 脆椒花生120g,,wm17117763497165,6.44,9.9,975313815493
950659232143,康师傅 3+2清新柠檬味苏打夹心饼干 125g/袋,,6919892633309,5.72,8.8,950659232143
949014723713,杨生记 多味花生 120g/袋,,6971767635405,4.23,6.5,949014723713
950664788563,洽洽海盐味瓜子108g 精选大颗葵花籽海盐味休闲零食坚果炒货 /袋,,6924187862692,8.96,12.8,950664788563
991098973258,迪味臻泡椒臭干子80g*1袋,,wm44705243634466,2,4,991098973258
950098881331,闲趣TUC 田园番茄味清咸薄脆饼干装饰饼干 90g/袋,,6904682300233,3.58,5.5,950098881331
950657588385,杨生记 香铁味香卤铁蛋90g/袋,,6971767635009,6.44,9.9,950657588385
990329862674,迪味臻山椒猪皮90g,,wm84681592915491,4.42,6.8,990329862674
949492882926,老李 五香腿鸡腿 85g／袋,,6901984490235,10.5,15,949492882926
950096653380,华味亨 雪山楂 180g/袋,,6930044165462,5.53,8.5,950096653380
950689340092,格力高 百醇牛奶味注芯饼干  醇享轻松时光  48g／盒,,6901582322617,6.37,9.8,950689340092
949011779506,趣多多! 红丝绒莓果味软式小点热加工烘烤糕点 80g/袋,,6901668010087,4.88,7.5,949011779506
949017143470,怡冠园 素牛筋豆制品110g/袋,,6922646280025,4.88,7.5,949017143470
950651988623,杨生记 孜然味牛肉 50g/袋,,6971767634958,6.37,9.8,950651988623
949472218754,洽洽 原味每日坚果 25克/袋,,6924187858084,4.88,7.5,949472218754
949471450007,杨生记 芒果干 80g/袋,,6971767635030,7.35,10.5,949471450007
977189640065,迪味臻手工拉丝爆辣80g,,wm55569528936050,4.29,6.6,977189640065
950111313380,波力渔趣 海苔味鱼糜制品 40g/袋,,6918598120052,5.53,8.5,950111313380
950667788703,金厨娘 盐焗味泡卤鸭腿 100g/袋,,6935563602207,7.62,10.88,950667788703
949487198414,好吃点 髙纤粗粮饼 110g/袋,,6911988009883,3.58,5.5,949487198414
949013611833,旺旺仙贝 仙贝 520g/袋,,6909995101676,31.52,39.9,949013611833
949481326385,旺旺黑白配 焦糖奶香味注心饼干 56g/盒,,6921482336064,5.2,8,949481326385
975311467427,迪味臻山椒泡竹笋120g,,wm12130497728200,4.94,7.6,975311467427
950671164944,金厨娘 香辣味泡卤鸭腿 100g/袋,,6935563604850,7.56,10.8,950671164944
977193540292,迪味臻小鱼 12g 1袋口味随机,,wm65495658428859,0.75,1.5,977193540292
950103757064,【口味随机】康师傅 红烧牛肉方便面 1袋,,6903252108347,0.01,3.5,950103757064
950103393650,养养 泰式香辣海鲜味汤面 70g/杯,,8852018301035,8.1,8.8,950103393650
949479366643,养养 酸辣虾味浓汤面 70g/杯,,8852018301011,8.1,8.8,949479366643
949479510995,康师傅 红烧牛肉拌面 130g/桶,,6920152484012,8.1,8.8,949479510995
949480106258,莫小仙 酸辣粉 100g/桶,,6958770002615,7.82,8.5,949480106258
950661836487,海底捞 酸辣牛肚粉丝 136g/桶,,6971284201206,13.62,14.8,950661836487
950662780261,海底捞 番茄牛肉粉 119g/桶,,6971284201244,11.87,12.9,950662780261
950107749541,阿宽 酸辣味干拌红油面皮 105g/桶,,6926410320214,7.36,8,950107749541
950663760943,农心 辛拉面香菇牛肉面 114g/桶,,6920238083016,10.86,11.8,950663760943
949021931793,合味道 五香牛肉风味方便面 77g/杯,,6917935002167,4.9,7.2,949021931793
950109585421,合味道 咖喱牛肉风味方便面 80g/杯,,6917935002921,6.62,7.2,950109585421
950111273392,合味道 猪骨浓汤风味杯面 77g/杯,,6917935002297,6.62,7.2,950111273392
950670528197,飞碟炒面 鱼香肉丝风味拌面 124g/碗,,6917536003013,6.44,7,950670528197
950114953776,日清 UFO铁板牛肉风味飞碟炒面 122g/碗,,6917536003068,6.44,7,950114953776
950657120093,汤达人 日式豚骨拉面 83g(面饼55g+配料28g)/桶,,6925303770563,3.49,8.3,950657120093
949501658432,合味道 海鲜风味方便面 懒人速食 76g／杯,,6902308855242,6.62,7.2,949501658432
950656616183,三养 火鸡面 70克/桶,,8801073210776,9.11,9.9,950656616183
950656504887,统一汤达人 酸酸辣辣豚骨面 90g/桶,,6925303770556,7.64,8.3,950656504887
950119733814,阿宽 干拌红油面皮酸辣味袋面110g／袋,,6901646674768,4.6,5,950119733814
950657996749,康师傅 大食桶酸辣牛肉面 155g/桶,,6920152433546,7.27,7.9,950657996749
950103757064,【口味随机】康师傅 红烧牛肉方便面 1袋,,6903252108347,0.01,3.5,950103757064
950103393650,养养 泰式香辣海鲜味汤面 70g/杯,,8852018301035,8.1,8.8,950103393650
949479366643,养养 酸辣虾味浓汤面 70g/杯,,8852018301011,8.1,8.8,949479366643
949479510995,康师傅 红烧牛肉拌面 130g/桶,,6920152484012,8.1,8.8,949479510995
949480106258,莫小仙 酸辣粉 100g/桶,,6958770002615,7.82,8.5,949480106258
950661836487,海底捞 酸辣牛肚粉丝 136g/桶,,6971284201206,13.62,14.8,950661836487
950662780261,海底捞 番茄牛肉粉 119g/桶,,6971284201244,11.87,12.9,950662780261
950107749541,阿宽 酸辣味干拌红油面皮 105g/桶,,6926410320214,7.36,8,950107749541
